Timestamp,Power (kW),Temp (C°)
1/31/2010 16:00,254.0,14.4
1/31/2010 16:15,253.4,14.4
1/31/2010 16:30,256.7,14.4
1/31/2010 16:45,252.4,14.4
1/31/2010 17:00,252.4,14.4
1/31/2010 17:15,252.2,13.3
1/31/2010 17:30,282.8,13.3
1/31/2010 17:45,303.0,13.3
1/31/2010 18:00,304.9,13.3
1/31/2010 18:15,302.8,11.1
1/31/2010 18:30,295.7,11.1
1/31/2010 18:45,294.5,11.1
1/31/2010 19:00,291.8,11.1
1/31/2010 19:15,299.6,11.7
1/31/2010 19:30,293.8,11.7
1/31/2010 19:45,300.9,11.7
1/31/2010 20:00,294.4,11.7
1/31/2010 20:15,292.3,11.7
1/31/2010 20:30,293.9,11.7
1/31/2010 20:45,294.9,11.7
1/31/2010 21:00,284.4,11.7
1/31/2010 21:15,279.9,11.7
1/31/2010 21:30,279.5,11.7
1/31/2010 21:45,274.5,11.7
1/31/2010 22:00,277.3,11.7
1/31/2010 22:15,194.4,10.6
1/31/2010 22:30,194.0,10.6
1/31/2010 22:45,154.0,10.6
1/31/2010 23:00,152.0,10.6
1/31/2010 23:15,150.9,10.0
1/31/2010 23:30,156.3,10.0
1/31/2010 23:45,155.3,10.0
2/1/2010 0:00,151.2,10.0
2/1/2010 0:15,155.0,9.4
2/1/2010 0:30,147.6,9.4
2/1/2010 0:45,160.7,9.4
2/1/2010 1:00,162.5,9.4
2/1/2010 1:15,159.4,8.9
2/1/2010 1:30,152.3,8.9
2/1/2010 1:45,154.4,8.9
2/1/2010 2:00,153.4,8.9
2/1/2010 2:15,156.1,8.3
2/1/2010 2:30,158.6,8.3
2/1/2010 2:45,155.4,8.3
2/1/2010 3:00,152.0,8.3
2/1/2010 3:15,150.4,8.9
2/1/2010 3:30,149.3,8.9
2/1/2010 3:45,156.8,8.9
2/1/2010 4:00,154.9,8.9
2/1/2010 4:15,153.5,8.3
2/1/2010 4:30,150.1,8.3
2/1/2010 4:45,153.4,8.3
2/1/2010 5:00,150.0,8.3
2/1/2010 5:15,153.1,7.2
2/1/2010 5:30,156.6,7.2
2/1/2010 5:45,160.1,7.2
2/1/2010 6:00,163.7,7.2
2/1/2010 6:15,161.8,7.2
2/1/2010 6:30,167.1,7.2
2/1/2010 6:45,163.6,7.2
2/1/2010 7:00,180.0,7.2
2/1/2010 7:15,172.4,7.8
2/1/2010 7:30,164.9,7.8
2/1/2010 7:45,161.6,7.8
2/1/2010 8:00,169.5,7.8
2/1/2010 8:15,257.6,7.2
2/1/2010 8:30,249.1,7.2
2/1/2010 8:45,248.8,7.2
2/1/2010 9:00,248.4,7.2
2/1/2010 9:15,247.0,10.0
2/1/2010 9:30,256.8,10.0
2/1/2010 9:45,255.5,10.0
2/1/2010 10:00,252.6,10.0
2/1/2010 10:15,252.7,11.7
2/1/2010 10:30,246.1,11.7
2/1/2010 10:45,245.6,11.7
2/1/2010 11:00,249.0,11.7
2/1/2010 11:15,245.9,13.9
2/1/2010 11:30,250.3,13.9
2/1/2010 11:45,245.1,13.9
2/1/2010 12:00,250.7,13.9
2/1/2010 12:15,252.4,13.9
2/1/2010 12:30,254.4,13.9
2/1/2010 12:45,256.0,13.9
2/1/2010 13:00,249.6,13.9
2/1/2010 13:15,245.4,15.0
2/1/2010 13:30,256.4,15.0
2/1/2010 13:45,250.2,15.0
2/1/2010 14:00,251.3,15.0
2/1/2010 14:15,256.1,15.6
2/1/2010 14:30,252.4,15.6
2/1/2010 14:45,250.9,15.6
2/1/2010 15:00,249.6,15.6
2/1/2010 15:15,244.4,15.6
2/1/2010 15:30,254.1,15.6
2/1/2010 15:45,251.5,15.6
2/1/2010 16:00,251.9,15.6
2/1/2010 16:15,253.6,14.4
2/1/2010 16:30,253.6,14.4
2/1/2010 16:45,242.6,14.4
2/1/2010 17:00,243.9,14.4
2/1/2010 17:15,247.4,13.3
2/1/2010 17:30,277.1,13.3
2/1/2010 17:45,301.1,13.3
2/1/2010 18:00,300.2,13.3
2/1/2010 18:15,300.9,12.8
2/1/2010 18:30,297.7,12.8
2/1/2010 18:45,296.7,12.8
2/1/2010 19:00,292.0,12.8
2/1/2010 19:15,296.9,12.2
2/1/2010 19:30,297.3,12.2
2/1/2010 19:45,297.3,12.2
2/1/2010 20:00,298.5,12.2
2/1/2010 20:15,300.3,11.7
2/1/2010 20:30,297.8,11.7
2/1/2010 20:45,291.1,11.7
2/1/2010 21:00,290.4,11.7
2/1/2010 21:15,291.5,11.7
2/1/2010 21:30,291.4,11.7
2/1/2010 21:45,291.1,11.7
2/1/2010 22:00,285.8,11.7
2/1/2010 22:15,283.6,11.1
2/1/2010 22:30,284.7,11.1
2/1/2010 22:45,277.6,11.1
2/1/2010 23:00,277.8,11.1
2/1/2010 23:15,191.7,11.1
2/1/2010 23:30,195.1,11.1
2/1/2010 23:45,155.4,11.1
2/2/2010 0:00,156.5,11.1
2/2/2010 0:15,152.4,10.6
2/2/2010 0:30,155.7,10.6
2/2/2010 0:45,150.2,10.6
2/2/2010 1:00,157.1,10.6
2/2/2010 1:15,156.3,10.0
2/2/2010 1:30,147.6,10.0
2/2/2010 1:45,143.8,10.0
2/2/2010 2:00,158.4,10.0
2/2/2010 2:15,155.0,10.0
2/2/2010 2:30,152.9,10.0
2/2/2010 2:45,152.2,10.0
2/2/2010 3:00,151.5,10.0
2/2/2010 3:15,152.2,10.0
2/2/2010 3:30,145.1,10.0
2/2/2010 3:45,153.6,10.0
2/2/2010 4:00,155.8,10.0
2/2/2010 4:15,150.5,8.9
2/2/2010 4:30,152.7,8.9
2/2/2010 4:45,150.1,8.9
2/2/2010 5:00,150.8,8.9
2/2/2010 5:15,153.7,8.9
2/2/2010 5:30,150.0,8.9
2/2/2010 5:45,156.7,8.9
2/2/2010 6:00,157.3,8.9
2/2/2010 6:15,166.1,8.9
2/2/2010 6:30,180.4,8.9
2/2/2010 6:45,176.7,8.9
2/2/2010 7:00,182.7,8.9
2/2/2010 7:15,183.1,8.3
2/2/2010 7:30,175.2,8.3
2/2/2010 7:45,170.6,8.3
2/2/2010 8:00,172.9,8.3
2/2/2010 8:15,254.5,8.9
2/2/2010 8:30,254.9,8.9
2/2/2010 8:45,246.6,8.9
2/2/2010 9:00,252.9,8.9
2/2/2010 9:15,250.2,9.4
2/2/2010 9:30,240.7,9.4
2/2/2010 9:45,249.2,9.4
2/2/2010 10:00,250.4,9.4
2/2/2010 10:15,244.5,11.1
2/2/2010 10:30,251.2,11.1
2/2/2010 10:45,254.3,11.1
2/2/2010 11:00,253.1,11.1
2/2/2010 11:15,252.7,11.7
2/2/2010 11:30,249.2,11.7
2/2/2010 11:45,252.7,11.7
2/2/2010 12:00,254.2,11.7
2/2/2010 12:15,251.7,13.3
2/2/2010 12:30,259.6,13.3
2/2/2010 12:45,259.3,13.3
2/2/2010 13:00,259.4,13.3
2/2/2010 13:15,252.4,13.3
2/2/2010 13:30,257.4,13.3
2/2/2010 13:45,253.5,13.3
2/2/2010 14:00,251.8,13.3
2/2/2010 14:15,259.3,14.4
2/2/2010 14:30,253.2,14.4
2/2/2010 14:45,259.9,14.4
2/2/2010 15:00,256.0,14.4
2/2/2010 15:15,251.4,13.9
2/2/2010 15:30,249.5,13.9
2/2/2010 15:45,253.6,13.9
2/2/2010 16:00,252.6,13.9
2/2/2010 16:15,257.6,14.4
2/2/2010 16:30,255.6,14.4
2/2/2010 16:45,247.9,14.4
2/2/2010 17:00,251.6,14.4
2/2/2010 17:15,254.4,13.3
2/2/2010 17:30,266.6,13.3
2/2/2010 17:45,303.4,13.3
2/2/2010 18:00,305.1,13.3
2/2/2010 18:15,295.8,12.8
2/2/2010 18:30,297.1,12.8
2/2/2010 18:45,292.5,12.8
2/2/2010 19:00,301.8,12.8
2/2/2010 19:15,306.2,12.2
2/2/2010 19:30,300.4,12.2
2/2/2010 19:45,293.2,12.2
2/2/2010 20:00,293.6,12.2
2/2/2010 20:15,290.8,12.2
2/2/2010 20:30,293.2,12.2
2/2/2010 20:45,290.3,12.2
2/2/2010 21:00,289.3,12.2
2/2/2010 21:15,290.6,11.7
2/2/2010 21:30,289.1,11.7
2/2/2010 21:45,288.4,11.7
2/2/2010 22:00,282.0,11.7
2/2/2010 22:15,278.2,10.0
2/2/2010 22:30,277.7,10.0
2/2/2010 22:45,283.4,10.0
2/2/2010 23:00,285.0,10.0
2/2/2010 23:15,200.4,10.0
2/2/2010 23:30,198.8,10.0
2/2/2010 23:45,156.8,10.0
2/3/2010 0:00,156.9,10.0
2/3/2010 0:15,156.9,9.4
2/3/2010 0:30,155.6,9.4
2/3/2010 0:45,157.0,9.4
2/3/2010 1:00,157.7,9.4
2/3/2010 1:15,152.7,8.9
2/3/2010 1:30,145.4,8.9
2/3/2010 1:45,159.6,8.9
2/3/2010 2:00,159.6,8.9
2/3/2010 2:15,155.8,8.9
2/3/2010 2:30,156.3,8.9
2/3/2010 2:45,152.6,8.9
2/3/2010 3:00,154.1,8.9
2/3/2010 3:15,147.2,8.3
2/3/2010 3:30,149.2,8.3
2/3/2010 3:45,153.9,8.3
2/3/2010 4:00,155.1,8.3
2/3/2010 4:15,155.8,7.8
2/3/2010 4:30,155.6,7.8
2/3/2010 4:45,160.8,7.8
2/3/2010 5:00,164.0,7.8
2/3/2010 5:15,159.8,7.2
2/3/2010 5:30,161.1,7.2
2/3/2010 5:45,166.4,7.2
2/3/2010 6:00,170.0,7.2
2/3/2010 6:15,168.4,6.1
2/3/2010 6:30,179.4,6.1
2/3/2010 6:45,191.0,6.1
2/3/2010 7:00,184.0,6.1
2/3/2010 7:15,189.6,7.2
2/3/2010 7:30,183.8,7.2
2/3/2010 7:45,177.6,7.2
2/3/2010 8:00,181.4,7.2
2/3/2010 8:15,256.9,7.8
2/3/2010 8:30,251.7,7.8
2/3/2010 8:45,252.2,7.8
2/3/2010 9:00,249.4,7.8
2/3/2010 9:15,254.4,10.0
2/3/2010 9:30,252.6,10.0
2/3/2010 9:45,252.1,10.0
2/3/2010 10:00,257.5,10.0
2/3/2010 10:15,250.9,12.2
2/3/2010 10:30,246.1,12.2
2/3/2010 10:45,249.0,12.2
2/3/2010 11:00,245.1,12.2
2/3/2010 11:15,253.2,15.0
2/3/2010 11:30,250.8,15.0
2/3/2010 11:45,247.8,15.0
2/3/2010 12:00,254.0,15.0
2/3/2010 12:15,252.2,15.0
2/3/2010 12:30,251.3,15.0
2/3/2010 12:45,254.3,15.0
2/3/2010 13:00,249.3,15.0
2/3/2010 13:15,250.4,16.1
2/3/2010 13:30,254.8,16.1
2/3/2010 13:45,248.9,16.1
2/3/2010 14:00,255.6,16.1
2/3/2010 14:15,256.9,16.1
2/3/2010 14:30,262.2,16.1
2/3/2010 14:45,252.9,16.1
2/3/2010 15:00,250.3,16.1
2/3/2010 15:15,253.1,15.6
2/3/2010 15:30,253.8,15.6
2/3/2010 15:45,259.0,15.6
2/3/2010 16:00,254.1,15.6
2/3/2010 16:15,253.6,14.4
2/3/2010 16:30,253.5,14.4
2/3/2010 16:45,253.9,14.4
2/3/2010 17:00,248.5,14.4
2/3/2010 17:15,248.8,13.9
2/3/2010 17:30,259.6,13.9
2/3/2010 17:45,303.8,13.9
2/3/2010 18:00,298.9,13.9
2/3/2010 18:15,300.5,13.3
2/3/2010 18:30,298.0,13.3
2/3/2010 18:45,291.2,13.3
2/3/2010 19:00,294.8,13.3
2/3/2010 19:15,302.0,12.8
2/3/2010 19:30,293.3,12.8
2/3/2010 19:45,300.1,12.8
2/3/2010 20:00,295.8,12.8
2/3/2010 20:15,294.4,12.8
2/3/2010 20:30,294.4,12.8
2/3/2010 20:45,295.7,12.8
2/3/2010 21:00,288.2,12.8
2/3/2010 21:15,294.8,12.2
2/3/2010 21:30,295.0,12.2
2/3/2010 21:45,293.7,12.2
2/3/2010 22:00,289.6,12.2
2/3/2010 22:15,280.2,11.7
2/3/2010 22:30,278.2,11.7
2/3/2010 22:45,284.0,11.7
2/3/2010 23:00,287.0,11.7
2/3/2010 23:15,198.7,11.1
2/3/2010 23:30,201.7,11.1
2/3/2010 23:45,161.1,11.1
2/4/2010 0:00,155.5,11.1
2/4/2010 0:15,161.5,10.6
2/4/2010 0:30,150.4,10.6
2/4/2010 0:45,154.8,10.6
2/4/2010 1:00,157.1,10.6
2/4/2010 1:15,161.8,9.4
2/4/2010 1:30,147.2,9.4
2/4/2010 1:45,159.9,9.4
2/4/2010 2:00,159.1,9.4
2/4/2010 2:15,156.1,10.0
2/4/2010 2:30,159.5,10.0
2/4/2010 2:45,155.8,10.0
2/4/2010 3:00,158.0,10.0
2/4/2010 3:15,152.6,9.4
2/4/2010 3:30,150.9,9.4
2/4/2010 3:45,155.8,9.4
2/4/2010 4:00,156.8,9.4
2/4/2010 4:15,152.2,10.0
2/4/2010 4:30,157.4,10.0
2/4/2010 4:45,157.0,10.0
2/4/2010 5:00,160.6,10.0
2/4/2010 5:15,157.7,10.0
2/4/2010 5:30,156.6,10.0
2/4/2010 5:45,160.9,10.0
2/4/2010 6:00,159.3,10.0
2/4/2010 6:15,165.8,10.6
2/4/2010 6:30,172.1,10.6
2/4/2010 6:45,165.0,10.6
2/4/2010 7:00,164.4,10.6
2/4/2010 7:15,170.6,11.1
2/4/2010 7:30,168.0,11.1
2/4/2010 7:45,177.1,11.1
2/4/2010 8:00,173.4,11.1
2/4/2010 8:15,257.0,12.2
2/4/2010 8:30,259.2,12.2
2/4/2010 8:45,250.2,12.2
2/4/2010 9:00,256.3,12.2
2/4/2010 9:15,264.9,12.2
2/4/2010 9:30,259.0,12.2
2/4/2010 9:45,257.0,12.2
2/4/2010 10:00,262.5,12.2
2/4/2010 10:15,256.1,12.8
2/4/2010 10:30,254.5,12.8
2/4/2010 10:45,255.4,12.8
2/4/2010 11:00,256.9,12.8
2/4/2010 11:15,260.7,13.3
2/4/2010 11:30,254.1,13.3
2/4/2010 11:45,256.2,13.3
2/4/2010 12:00,253.1,13.3
2/4/2010 12:15,256.8,14.4
2/4/2010 12:30,255.7,14.4
2/4/2010 12:45,257.3,14.4
2/4/2010 13:00,257.2,14.4
2/4/2010 13:15,255.4,15.6
2/4/2010 13:30,255.8,15.6
2/4/2010 13:45,259.6,15.6
2/4/2010 14:00,253.3,15.6
2/4/2010 14:15,260.5,14.4
2/4/2010 14:30,264.6,14.4
2/4/2010 14:45,263.8,14.4
2/4/2010 15:00,260.8,14.4
2/4/2010 15:15,259.0,15.6
2/4/2010 15:30,256.9,15.6
2/4/2010 15:45,253.0,15.6
2/4/2010 16:00,249.3,15.6
2/4/2010 16:15,248.0,13.9
2/4/2010 16:30,254.0,13.9
2/4/2010 16:45,250.7,13.9
2/4/2010 17:00,242.1,13.9
2/4/2010 17:15,250.6,13.3
2/4/2010 17:30,259.6,13.3
2/4/2010 17:45,301.7,13.3
2/4/2010 18:00,308.1,13.3
2/4/2010 18:15,303.0,13.3
2/4/2010 18:30,294.9,13.3
2/4/2010 18:45,302.5,13.3
2/4/2010 19:00,300.2,13.3
2/4/2010 19:15,302.4,12.2
2/4/2010 19:30,302.7,12.2
2/4/2010 19:45,305.1,12.2
2/4/2010 20:00,298.3,12.2
2/4/2010 20:15,299.9,11.7
2/4/2010 20:30,300.5,11.7
2/4/2010 20:45,297.2,11.7
2/4/2010 21:00,290.4,11.7
2/4/2010 21:15,287.2,11.7
2/4/2010 21:30,290.2,11.7
2/4/2010 21:45,279.5,11.7
2/4/2010 22:00,282.5,11.7
2/4/2010 22:15,283.2,11.7
2/4/2010 22:30,285.9,11.7
2/4/2010 22:45,283.2,11.7
2/4/2010 23:00,286.0,11.7
2/4/2010 23:15,198.8,11.7
2/4/2010 23:30,196.6,11.7
2/4/2010 23:45,157.8,11.7
2/5/2010 0:00,159.4,11.7
2/5/2010 0:15,156.3,11.7
2/5/2010 0:30,151.3,11.7
2/5/2010 0:45,158.9,11.7
2/5/2010 1:00,171.1,11.7
2/5/2010 1:15,162.9,11.1
2/5/2010 1:30,154.3,11.1
2/5/2010 1:45,157.3,11.1
2/5/2010 2:00,154.8,11.1
2/5/2010 2:15,154.6,11.7
2/5/2010 2:30,153.4,11.7
2/5/2010 2:45,156.6,11.7
2/5/2010 3:00,154.9,11.7
2/5/2010 3:15,150.1,11.1
2/5/2010 3:30,149.4,11.1
2/5/2010 3:45,159.5,11.1
2/5/2010 4:00,156.6,11.1
2/5/2010 4:15,156.9,10.0
2/5/2010 4:30,158.5,10.0
2/5/2010 4:45,158.0,10.0
2/5/2010 5:00,160.4,10.0
2/5/2010 5:15,155.7,11.1
2/5/2010 5:30,161.4,11.1
2/5/2010 5:45,164.2,11.1
2/5/2010 6:00,167.3,11.1
2/5/2010 6:15,165.6,10.6
2/5/2010 6:30,166.4,10.6
2/5/2010 6:45,164.1,10.6
2/5/2010 7:00,166.0,10.6
2/5/2010 7:15,166.2,10.6
2/5/2010 7:30,156.9,10.6
2/5/2010 7:45,180.0,10.6
2/5/2010 8:00,175.9,10.6
2/5/2010 8:15,259.7,10.6
2/5/2010 8:30,256.3,10.6
2/5/2010 8:45,253.1,10.6
2/5/2010 9:00,250.6,10.6
2/5/2010 9:15,258.3,12.2
2/5/2010 9:30,251.6,12.2
2/5/2010 9:45,253.6,12.2
2/5/2010 10:00,258.3,12.2
2/5/2010 10:15,251.4,14.4
2/5/2010 10:30,258.5,14.4
2/5/2010 10:45,297.4,14.4
2/5/2010 11:00,267.4,14.4
2/5/2010 11:15,262.2,15.0
2/5/2010 11:30,259.4,15.0
2/5/2010 11:45,252.9,15.0
2/5/2010 12:00,255.6,15.0
2/5/2010 12:15,254.2,16.7
2/5/2010 12:30,266.3,16.7
2/5/2010 12:45,263.7,16.7
2/5/2010 13:00,257.1,16.7
2/5/2010 13:15,261.3,17.2
2/5/2010 13:30,255.3,17.2
2/5/2010 13:45,262.0,17.2
2/5/2010 14:00,262.6,17.2
2/5/2010 14:15,260.5,17.8
2/5/2010 14:30,262.7,17.8
2/5/2010 14:45,257.4,17.8
2/5/2010 15:00,255.3,17.8
2/5/2010 15:15,258.0,17.2
2/5/2010 15:30,259.7,17.2
2/5/2010 15:45,260.6,17.2
2/5/2010 16:00,257.9,17.2
2/5/2010 16:15,260.9,16.7
2/5/2010 16:30,256.5,16.7
2/5/2010 16:45,255.8,16.7
2/5/2010 17:00,251.3,16.7
2/5/2010 17:15,263.0,15.0
2/5/2010 17:30,264.2,15.0
2/5/2010 17:45,313.6,15.0
2/5/2010 18:00,307.5,15.0
2/5/2010 18:15,309.2,14.4
2/5/2010 18:30,302.3,14.4
2/5/2010 18:45,300.0,14.4
2/5/2010 19:00,301.8,14.4
2/5/2010 19:15,309.3,13.9
2/5/2010 19:30,300.6,13.9
2/5/2010 19:45,303.0,13.9
2/5/2010 20:00,302.4,13.9
2/5/2010 20:15,299.5,13.9
2/5/2010 20:30,298.3,13.9
2/5/2010 20:45,296.5,13.9
2/5/2010 21:00,301.4,13.9
2/5/2010 21:15,299.1,13.9
2/5/2010 21:30,292.4,13.9
2/5/2010 21:45,289.8,13.9
2/5/2010 22:00,286.8,13.9
2/5/2010 22:15,288.8,13.9
2/5/2010 22:30,282.6,13.9
2/5/2010 22:45,281.2,13.9
2/5/2010 23:00,281.4,13.9
2/5/2010 23:15,196.3,13.3
2/5/2010 23:30,197.7,13.3
2/5/2010 23:45,162.1,13.3
2/6/2010 0:00,155.2,13.3
2/6/2010 0:15,152.8,12.8
2/6/2010 0:30,147.0,12.8
2/6/2010 0:45,157.3,12.8
2/6/2010 1:00,162.1,12.8
2/6/2010 1:15,163.9,12.8
2/6/2010 1:30,151.8,12.8
2/6/2010 1:45,153.5,12.8
2/6/2010 2:00,152.6,12.8
2/6/2010 2:15,148.8,13.3
2/6/2010 2:30,158.4,13.3
2/6/2010 2:45,149.1,13.3
2/6/2010 3:00,145.4,13.3
2/6/2010 3:15,146.4,12.2
2/6/2010 3:30,147.7,12.2
2/6/2010 3:45,143.6,12.2
2/6/2010 4:00,143.5,12.2
2/6/2010 4:15,139.6,10.0
2/6/2010 4:30,148.1,10.0
2/6/2010 4:45,146.0,10.0
2/6/2010 5:00,145.8,10.0
2/6/2010 5:15,148.6,10.0
2/6/2010 5:30,149.7,10.0
2/6/2010 5:45,152.5,10.0
2/6/2010 6:00,147.2,10.0
2/6/2010 6:15,152.2,10.0
2/6/2010 6:30,169.4,10.0
2/6/2010 6:45,171.6,10.0
2/6/2010 7:00,175.8,10.0
2/6/2010 7:15,175.4,10.0
2/6/2010 7:30,164.2,10.0
2/6/2010 7:45,162.9,10.0
2/6/2010 8:00,169.3,10.0
2/6/2010 8:15,246.7,10.0
2/6/2010 8:30,252.8,10.0
2/6/2010 8:45,243.5,10.0
2/6/2010 9:00,244.1,10.0
2/6/2010 9:15,244.6,10.6
2/6/2010 9:30,242.3,10.6
2/6/2010 9:45,247.2,10.6
2/6/2010 10:00,247.0,10.6
2/6/2010 10:15,248.3,11.1
2/6/2010 10:30,253.9,11.1
2/6/2010 10:45,247.3,11.1
2/6/2010 11:00,252.1,11.1
2/6/2010 11:15,252.7,12.2
2/6/2010 11:30,254.0,12.2
2/6/2010 11:45,251.8,12.2
2/6/2010 12:00,251.4,12.2
2/6/2010 12:15,249.4,13.3
2/6/2010 12:30,271.7,13.3
2/6/2010 12:45,286.2,13.3
2/6/2010 13:00,259.1,13.3
2/6/2010 13:15,282.3,12.8
2/6/2010 13:30,277.2,12.8
2/6/2010 13:45,257.6,12.8
2/6/2010 14:00,255.0,12.8
2/6/2010 14:15,256.8,13.9
2/6/2010 14:30,252.4,13.9
2/6/2010 14:45,261.1,13.9
2/6/2010 15:00,254.7,13.9
2/6/2010 15:15,253.2,14.4
2/6/2010 15:30,249.7,14.4
2/6/2010 15:45,245.3,14.4
2/6/2010 16:00,252.7,14.4
2/6/2010 16:15,256.1,13.3
2/6/2010 16:30,249.6,13.3
2/6/2010 16:45,253.2,13.3
2/6/2010 17:00,252.5,13.3
2/6/2010 17:15,253.9,12.8
2/6/2010 17:30,261.2,12.8
2/6/2010 17:45,305.9,12.8
2/6/2010 18:00,302.6,12.8
2/6/2010 18:15,300.2,12.2
2/6/2010 18:30,303.0,12.2
2/6/2010 18:45,299.2,12.2
2/6/2010 19:00,303.8,12.2
2/6/2010 19:15,304.1,11.1
2/6/2010 19:30,300.5,11.1
2/6/2010 19:45,299.3,11.1
2/6/2010 20:00,300.2,11.1
2/6/2010 20:15,298.6,10.6
2/6/2010 20:30,299.3,10.6
2/6/2010 20:45,297.0,10.6
2/6/2010 21:00,296.5,10.6
2/6/2010 21:15,294.4,10.6
2/6/2010 21:30,288.3,10.6
2/6/2010 21:45,289.3,10.6
2/6/2010 22:00,288.9,10.6
2/6/2010 22:15,283.9,10.0
2/6/2010 22:30,282.5,10.0
2/6/2010 22:45,278.6,10.0
2/6/2010 23:00,277.5,10.0
2/6/2010 23:15,190.3,9.4
2/6/2010 23:30,187.9,9.4
2/6/2010 23:45,156.2,9.4
2/7/2010 0:00,150.2,9.4
2/7/2010 0:15,147.6,9.4
2/7/2010 0:30,144.3,9.4
2/7/2010 0:45,152.8,9.4
2/7/2010 1:00,157.8,9.4
2/7/2010 1:15,158.2,10.0
2/7/2010 1:30,143.8,10.0
2/7/2010 1:45,149.2,10.0
2/7/2010 2:00,151.2,10.0
2/7/2010 2:15,149.5,10.0
2/7/2010 2:30,153.2,10.0
2/7/2010 2:45,148.5,10.0
2/7/2010 3:00,149.8,10.0
2/7/2010 3:15,146.7,10.6
2/7/2010 3:30,149.1,10.6
2/7/2010 3:45,149.7,10.6
2/7/2010 4:00,149.5,10.6
2/7/2010 4:15,140.8,11.1
2/7/2010 4:30,141.9,11.1
2/7/2010 4:45,143.6,11.1
2/7/2010 5:00,141.2,11.1
2/7/2010 5:15,144.0,11.1
2/7/2010 5:30,147.2,11.1
2/7/2010 5:45,149.7,11.1
2/7/2010 6:00,149.6,11.1
2/7/2010 6:15,152.5,10.0
2/7/2010 6:30,157.5,10.0
2/7/2010 6:45,157.2,10.0
2/7/2010 7:00,159.8,10.0
2/7/2010 7:15,160.3,10.0
2/7/2010 7:30,149.1,10.0
2/7/2010 7:45,164.1,10.0
2/7/2010 8:00,166.2,10.0
2/7/2010 8:15,246.2,10.0
2/7/2010 8:30,245.5,10.0
2/7/2010 8:45,241.4,10.0
2/7/2010 9:00,241.3,10.0
2/7/2010 9:15,249.6,11.1
2/7/2010 9:30,246.5,11.1
2/7/2010 9:45,248.7,11.1
2/7/2010 10:00,247.7,11.1
2/7/2010 10:15,242.3,12.2
2/7/2010 10:30,243.0,12.2
2/7/2010 10:45,241.7,12.2
2/7/2010 11:00,248.6,12.2
2/7/2010 11:15,247.3,12.8
2/7/2010 11:30,242.1,12.8
2/7/2010 11:45,248.1,12.8
2/7/2010 12:00,244.6,12.8
2/7/2010 12:15,249.6,13.3
2/7/2010 12:30,250.0,13.3
2/7/2010 12:45,252.2,13.3
2/7/2010 13:00,250.7,13.3
2/7/2010 13:15,251.2,13.3
2/7/2010 13:30,256.1,13.3
2/7/2010 13:45,254.0,13.3
2/7/2010 14:00,251.8,13.3
2/7/2010 14:15,251.5,13.9
2/7/2010 14:30,253.5,13.9
2/7/2010 14:45,250.6,13.9
2/7/2010 15:00,252.8,13.9
2/7/2010 15:15,252.5,13.9
2/7/2010 15:30,246.8,13.9
2/7/2010 15:45,252.7,13.9
2/7/2010 16:00,248.6,13.9
2/7/2010 16:15,246.2,13.3
2/7/2010 16:30,250.1,13.3
2/7/2010 16:45,249.6,13.3
2/7/2010 17:00,245.0,13.3
2/7/2010 17:15,248.2,13.9
2/7/2010 17:30,252.1,13.9
2/7/2010 17:45,300.5,13.9
2/7/2010 18:00,301.2,13.9
2/7/2010 18:15,304.6,12.2
2/7/2010 18:30,301.8,12.2
2/7/2010 18:45,299.4,12.2
2/7/2010 19:00,296.4,12.2
2/7/2010 19:15,302.8,11.1
2/7/2010 19:30,298.5,11.1
2/7/2010 19:45,295.7,11.1
2/7/2010 20:00,299.3,11.1
2/7/2010 20:15,295.4,10.6
2/7/2010 20:30,289.8,10.6
2/7/2010 20:45,288.9,10.6
2/7/2010 21:00,289.4,10.6
2/7/2010 21:15,276.7,9.4
2/7/2010 21:30,277.5,9.4
2/7/2010 21:45,280.4,9.4
2/7/2010 22:00,279.4,9.4
2/7/2010 22:15,194.1,8.3
2/7/2010 22:30,185.9,8.3
2/7/2010 22:45,148.0,8.3
2/7/2010 23:00,147.2,8.3
2/7/2010 23:15,154.9,8.3
2/7/2010 23:30,156.9,8.3
2/7/2010 23:45,159.0,8.3
2/8/2010 0:00,154.2,8.3
2/8/2010 0:15,159.2,8.3
2/8/2010 0:30,153.5,8.3
2/8/2010 0:45,157.6,8.3
2/8/2010 1:00,161.5,8.3
2/8/2010 1:15,162.4,7.2
2/8/2010 1:30,146.5,7.2
2/8/2010 1:45,157.7,7.2
2/8/2010 2:00,156.7,7.2
2/8/2010 2:15,151.4,7.8
2/8/2010 2:30,159.4,7.8
2/8/2010 2:45,158.1,7.8
2/8/2010 3:00,154.6,7.8
2/8/2010 3:15,149.3,8.9
2/8/2010 3:30,150.5,8.9
2/8/2010 3:45,158.4,8.9
2/8/2010 4:00,152.1,8.9
2/8/2010 4:15,156.0,9.4
2/8/2010 4:30,155.9,9.4
2/8/2010 4:45,161.7,9.4
2/8/2010 5:00,162.6,9.4
2/8/2010 5:15,161.2,10.0
2/8/2010 5:30,161.0,10.0
2/8/2010 5:45,162.3,10.0
2/8/2010 6:00,165.5,10.0
2/8/2010 6:15,163.7,10.6
2/8/2010 6:30,182.5,10.6
2/8/2010 6:45,191.1,10.6
2/8/2010 7:00,182.5,10.6
2/8/2010 7:15,183.3,10.6
2/8/2010 7:30,166.3,10.6
